"","ID","Dyad","obs","time","mod","Trial","ID_p","Dyad_p","obs_p","time_p","mod_p","Trial_p"
"3003",8,8,744,29,2,3,508,8,940,29,2.333333,3
"3004",8,8,775,30,2,3,508,8,944,30,2.333333,3
"3005",8,8,712,31,2,3,508,8,952,31,2.333333,3
"3006",8,8,667,32,2,3,508,8,888,32,2.333333,3
"3007",8,8,661,33,2,3,508,8,862,33,2.333333,3
"3008",8,8,642,34,2,3,508,8,800,34,2.333333,3
"3009",8,8,627,35,2,3,508,8,748,35,2.333333,3
"3010",8,8,676,36,2,3,508,8,731,36,2.333333,3
"3011",8,8,677,37,2,3,508,8,744,37,2.333333,3
"3012",8,8,701,38,2,3,508,8,780,38,2.333333,3
"3013",8,8,655,39,2,3,508,8,747,39,2.333333,3
"3014",8,8,614,40,2,3,508,8,716,40,2.333333,3
"3015",8,8,724,41,2,3,508,8,794,41,2.333333,3
"3016",8,8,842,42,2,3,508,8,1044,42,2.333333,3
"3017",8,8,801,43,2,3,508,8,918,43,2.333333,3
"3018",8,8,816,44,2,3,508,8,890,44,2.333333,3
"3019",8,8,822,45,2,3,508,8,890,45,2.333333,3
"3020",8,8,792,46,2,3,508,8,872,46,2.333333,3
"3021",8,8,635,47,2,3,508,8,884,47,2.333333,3
"3022",8,8,720,48,2,3,508,8,902,48,2.333333,3
"3023",8,8,735,49,2,3,508,8,906,49,2.333333,3
"3024",8,8,730,50,2,3,508,8,882,50,2.333333,3
"3025",8,8,766,51,2,3,508,8,835,51,2.333333,3
"3026",8,8,697,52,2,3,508,8,824,52,2.333333,3
"3027",8,8,672,53,2,3,508,8,844,53,2.333333,3
"3028",8,8,686,54,2,3,508,8,852,54,2.333333,3
"3029",8,8,709,55,2,3,508,8,838,55,2.333333,3
"3030",8,8,685,56,2,3,508,8,912,56,2.333333,3
"3031",8,8,744,57,2,3,508,8,847,57,2.333333,3
"3032",8,8,725,58,2,3,508,8,854,58,2.333333,3
"3033",8,8,651,59,2,3,508,8,824,59,2.333333,3
"3034",8,8,704,60,2,3,508,8,803,60,2.333333,3
"3035",8,8,715,61,2,3,508,8,798,61,2.333333,3
"3036",8,8,662,62,2,3,508,8,783,62,2.333333,3
"3037",8,8,775,63,2,3,508,8,806,63,2.333333,3
"3038",8,8,838,64,2,3,508,8,822,64,2.333333,3
"3039",8,8,762,65,2,3,508,8,838,65,2.333333,3
"3040",8,8,780,66,2,3,508,8,852,66,2.333333,3
"3041",8,8,716,67,2,3,508,8,872,67,2.333333,3
"3042",8,8,692,68,2,3,508,8,866,68,2.333333,3
"3043",8,8,637,69,2,3,508,8,918,69,2.333333,3
"3044",8,8,676,70,2,3,508,8,922,70,2.333333,3
"3045",8,8,781,71,2,3,508,8,908,71,2.333333,3
"3046",8,8,793,72,2,3,508,8,862,72,2.333333,3
"3047",8,8,691,73,2,3,508,8,830,73,2.333333,3
"3048",8,8,770,74,2,3,508,8,825,74,2.333333,3
"3049",8,8,770,75,2,3,508,8,812,75,2.333333,3
"3050",8,8,705,76,2,3,508,8,808,76,2.333333,3
"3051",8,8,665,77,2,3,508,8,828,77,2.333333,3
"3052",8,8,668,78,2,3,508,8,827,78,2.333333,3
"3053",8,8,610,79,2,3,508,8,824,79,2.333333,3
"3054",8,8,604.6667,80,2,3,508,8,836,80,2.333333,3
"3055",8,8,720,81,2,3,508,8,811,81,2.333333,3
"3056",8,8,844,82,2,3,508,8,769,82,2.333333,3
"3057",8,8,812,83,2,3,508,8,739,83,2.333333,3
"3058",8,8,812,84,2,3,508,8,736,84,2.333333,3
"3059",8,8,802,85,2,3,508,8,776,85,2.333333,3
"3060",8,8,826,86,2,3,508,8,779,86,2.333333,3
"3061",8,8,824,87,2,3,508,8,822,87,2.333333,3
"3062",8,8,785,88,2,3,508,8,878,88,2.333333,3
"3063",8,8,692,89,2,3,508,8,838,89,2.333333,3
"3064",8,8,770,90,2,3,508,8,789,90,2.333333,3
"3065",8,8,791,91,2,3,508,8,804,91,2.333333,3
"3066",8,8,770,92,2,3,508,8,820,92,2.333333,3
"3067",8,8,667,1,2,4,508,8,756,1,2.333333,4
"3068",8,8,809,2,2,4,508,8,861,2,2.333333,4
"3069",8,8,784,3,2,4,508,8,862,3,2.333333,4
"3070",8,8,760,4,2,4,508,8,928,4,2.333333,4
"3071",8,8,696,5,2,4,508,8,914,5,2.333333,4
"3072",8,8,724,6,2,4,508,8,872,6,2.333333,4
"3073",8,8,801,7,2,4,508,8,814,7,2.333333,4
"3074",8,8,764,8,2,4,508,8,791,8,2.333333,4
"3075",8,8,740,9,2,4,508,8,790,9,2.333333,4
"3076",8,8,704,10,2,4,508,8,779,10,2.333333,4
"3077",8,8,730,11,2,4,508,8,760,11,2.333333,4
"3078",8,8,764,12,2,4,508,8,772,12,2.333333,4
"3079",8,8,829,13,2,4,508,8,796,13,2.333333,4
"3080",8,8,774,14,2,4,508,8,886,14,2.333333,4
"3081",8,8,693,15,2,4,508,8,900,15,2.333333,4
"3082",8,8,722,16,2,4,508,8,910,16,2.333333,4
"3083",8,8,738,17,2,4,508,8,845,17,2.333333,4
"3084",8,8,761,18,2,4,508,8,798,18,2.333333,4
"3085",8,8,731,19,2,4,508,8,820,19,2.333333,4
"3086",8,8,771,20,2,4,508,8,863,20,2.333333,4
"3087",8,8,760,21,2,4,508,8,876,21,2.333333,4
"3088",8,8,745,22,2,4,508,8,852,22,2.333333,4
"3089",8,8,674,23,2,4,508,8,842,23,2.333333,4
"3090",8,8,667,24,2,4,508,8,850,24,2.333333,4
"3091",8,8,720,25,2,4,508,8,846,25,2.333333,4
"3092",8,8,770,26,2,4,508,8,861,26,2.333333,4
"3093",8,8,799,27,2,4,508,8,868,27,2.333333,4
"3094",8,8,736,28,2,4,508,8,920,28,2.333333,4
"3095",8,8,660,29,2,4,508,8,932,29,2.333333,4
"3096",8,8,646,30,2,4,508,8,890,30,2.333333,4
"3097",8,8,711,31,2,4,508,8,888,31,2.333333,4
"3098",8,8,780,32,2,4,508,8,868,32,2.333333,4
"3099",8,8,784,33,2,4,508,8,838,33,2.333333,4
"3100",8,8,750,34,2,4,508,8,842,34,2.333333,4
"3101",8,8,662,35,2,4,508,8,906,35,2.333333,4
"3102",8,8,633,36,2,4,508,8,988,36,2.333333,4
"3103",8,8,692,37,2,4,508,8,922,37,2.333333,4
"3104",8,8,834,38,2,4,508,8,843,38,2.333333,4
"3105",8,8,803,39,2,4,508,8,838,39,2.333333,4
"3106",8,8,788,40,2,4,508,8,820,40,2.333333,4
"3107",8,8,761,41,2,4,508,8,921,41,2.333333,4
"3108",8,8,747,42,2,4,508,8,936,42,2.333333,4
"3109",8,8,678,43,2,4,508,8,850,43,2.333333,4
"3110",8,8,655,44,2,4,508,8,808,44,2.333333,4
"3111",8,8,680,45,2,4,508,8,786,45,2.333333,4
"3112",8,8,736,46,2,4,508,8,781,46,2.333333,4
"3113",8,8,706,47,2,4,508,8,818,47,2.333333,4
"3114",8,8,695,48,2,4,508,8,822,48,2.333333,4
"3115",8,8,822,49,2,4,508,8,844,49,2.333333,4
"3116",8,8,798,50,2,4,508,8,854,50,2.333333,4
"3117",8,8,770,51,2,4,508,8,918,51,2.333333,4
"3118",8,8,756,52,2,4,508,8,946,52,2.333333,4
"3119",8,8,722,53,2,4,508,8,910,53,2.333333,4
"3120",8,8,716,54,2,4,508,8,808,54,2.333333,4
"3121",8,8,733,55,2,4,508,8,775,55,2.333333,4
"3122",8,8,712,56,2,4,508,8,698,56,2.333333,4
"3123",8,8,756,57,2,4,508,8,758,57,2.333333,4
"3124",8,8,686,58,2,4,508,8,778,58,2.333333,4
"3125",8,8,715,59,2,4,508,8,776,59,2.333333,4
"3126",8,8,736,60,2,4,508,8,812,60,2.333333,4
"3127",8,8,788,61,2,4,508,8,894,61,2.333333,4
"3128",8,8,730,62,2,4,508,8,954,62,2.333333,4
"3129",8,8,734,63,2,4,508,8,914,63,2.333333,4
"3130",8,8,724,64,2,4,508,8,848,64,2.333333,4
"3131",8,8,668,65,2,4,508,8,826,65,2.333333,4
"3132",8,8,684,66,2,4,508,8,850,66,2.333333,4
"3133",8,8,708,67,2,4,508,8,900,67,2.333333,4
"3134",8,8,765,68,2,4,508,8,950,68,2.333333,4
"3135",8,8,742,69,2,4,508,8,940,69,2.333333,4
"3136",8,8,700,70,2,4,508,8,896,70,2.333333,4
"3137",8,8,752,71,2,4,508,8,916,71,2.333333,4
"3138",8,8,770,72,2,4,508,8,897,72,2.333333,4
"3139",8,8,770,73,2,4,508,8,884,73,2.333333,4
"3140",8,8,669,74,2,4,508,8,932,74,2.333333,4
"3141",8,8,595,75,2,4,508,8,878,75,2.333333,4
"3142",8,8,584.6667,76,2,4,508,8,842,76,2.333333,4
"3143",8,8,653,77,2,4,508,8,852,77,2.333333,4
"3144",8,8,750,78,2,4,508,8,864,78,2.333333,4
"3145",8,8,808,79,2,4,508,8,812,79,2.333333,4
"3146",8,8,741,80,2,4,508,8,832,80,2.333333,4
"3147",8,8,696,81,2,4,508,8,908,81,2.333333,4
"3148",8,8,726,82,2,4,508,8,898,82,2.333333,4
"3149",8,8,756,83,2,4,508,8,918,83,2.333333,4
"3150",8,8,746,84,2,4,508,8,976,84,2.333333,4
"3151",8,8,754,85,2,4,508,8,950,85,2.333333,4
"3152",8,8,739,86,2,4,508,8,914,86,2.333333,4
"3153",8,8,741,87,2,4,508,8,870,87,2.333333,4
"3154",8,8,736,88,2,4,508,8,824,88,2.333333,4
"3155",8,8,734,1,2,5,508,8,813,1,2.333333,5
"3156",8,8,744,2,2,5,508,8,864,2,2.333333,5
"3157",8,8,740,3,2,5,508,8,874,3,2.333333,5
"3158",8,8,682,4,2,5,508,8,809,4,2.333333,5
"3159",8,8,635.3333,5,2,5,508,8,786,5,2.333333,5
"3160",8,8,704,6,2,5,508,8,756,6,2.333333,5
"3161",8,8,785,7,2,5,508,8,791,7,2.333333,5
"3162",8,8,818,8,2,5,508,8,828,8,2.333333,5
"3163",8,8,752,9,2,5,508,8,858,9,2.333333,5
"3164",8,8,683,10,2,5,508,8,912,10,2.333333,5
"3165",8,8,682,11,2,5,508,8,893,11,2.333333,5
"3166",8,8,644,12,2,5,508,8,910,12,2.333333,5
"3167",8,8,686,13,2,5,508,8,854,13,2.333333,5
"3168",8,8,765,14,2,5,508,8,809,14,2.333333,5
"3169",8,8,672,15,2,5,508,8,786,15,2.333333,5
"3170",8,8,693,16,2,5,508,8,849,16,2.333333,5
"3171",8,8,768,17,2,5,508,8,958,17,2.333333,5
"3172",8,8,788,18,2,5,508,8,924,18,2.333333,5
"3173",8,8,714,19,2,5,508,8,836,19,2.333333,5
"3174",8,8,665,20,2,5,508,8,775,20,2.333333,5
"3175",8,8,712,21,2,5,508,8,774,21,2.333333,5
"3176",8,8,724,22,2,5,508,8,923,22,2.333333,5
"3177",8,8,724,23,2,5,508,8,940,23,2.333333,5
"3178",8,8,707,24,2,5,508,8,884,24,2.333333,5
"3179",8,8,647,25,2,5,508,8,832,25,2.333333,5
"3180",8,8,623,26,2,5,508,8,799,26,2.333333,5
"3181",8,8,641,27,2,5,508,8,840,27,2.333333,5
"3182",8,8,618,28,2,5,508,8,829,28,2.333333,5
"3183",8,8,597,29,2,5,508,8,816,29,2.333333,5
"3184",8,8,681,30,2,5,508,8,783,30,2.333333,5
"3185",8,8,772,31,2,5,508,8,738,31,2.333333,5
"3186",8,8,706,32,2,5,508,8,702,32,2.333333,5
"3187",8,8,720,33,2,5,508,8,739,33,2.333333,5
"3188",8,8,696,34,2,5,508,8,964,34,2.333333,5
"3189",8,8,702,35,2,5,508,8,986,35,2.333333,5
"3190",8,8,773,36,2,5,508,8,946,36,2.333333,5
"3191",8,8,746,37,2,5,508,8,896,37,2.333333,5
"3192",8,8,688,38,2,5,508,8,841,38,2.333333,5
"3193",8,8,649,39,2,5,508,8,788,39,2.333333,5
"3194",8,8,703,40,2,5,508,8,813,40,2.333333,5
"3195",8,8,685,41,2,5,508,8,868,41,2.333333,5
"3196",8,8,723,42,2,5,508,8,868,42,2.333333,5
"3197",8,8,692,43,2,5,508,8,912,43,2.333333,5
"3198",8,8,700,44,2,5,508,8,784,44,2.333333,5
"3199",8,8,706,45,2,5,508,8,745,45,2.333333,5
"3200",8,8,682,46,2,5,508,8,716,46,2.333333,5
"3201",8,8,730,47,2,5,508,8,715,47,2.333333,5
"3202",8,8,670,48,2,5,508,8,715,48,2.333333,5
"3203",8,8,735,49,2,5,508,8,708,49,2.333333,5
"3204",8,8,784,50,2,5,508,8,694,50,2.333333,5
"3205",8,8,722,51,2,5,508,8,732,51,2.333333,5
"3206",8,8,721,52,2,5,508,8,924,52,2.333333,5
"3207",8,8,657,1,2,6,508,8,890,1,2.333333,6
"3208",8,8,762,2,2,6,508,8,1042,2,2.333333,6
"3209",8,8,834,3,2,6,508,8,952,3,2.333333,6
"3210",8,8,731,4,2,6,508,8,900,4,2.333333,6
"3211",8,8,791,5,2,6,508,8,890,5,2.333333,6
"3212",8,8,789,6,2,6,508,8,854,6,2.333333,6
"3213",8,8,688,7,2,6,508,8,858,7,2.333333,6
"3214",8,8,830,8,2,6,508,8,895,8,2.333333,6
"3215",8,8,854,9,2,6,508,8,964,9,2.333333,6
"3216",8,8,792,10,2,6,508,8,1000,10,2.333333,6
"3217",8,8,747,11,2,6,508,8,956,11,2.333333,6
"3218",8,8,675,12,2,6,508,8,914,12,2.333333,6
"3219",8,8,722,13,2,6,508,8,924,13,2.333333,6
"3220",8,8,672,14,2,6,508,8,898,14,2.333333,6
"3221",8,8,664,15,2,6,508,8,916,15,2.333333,6
"3222",8,8,720,16,2,6,508,8,940,16,2.333333,6
"3223",8,8,757,17,2,6,508,8,934,17,2.333333,6
"3224",8,8,750,18,2,6,508,8,924,18,2.333333,6
"3225",8,8,714,19,2,6,508,8,902,19,2.333333,6
"3226",8,8,674,20,2,6,508,8,878,20,2.333333,6
"3227",8,8,702,21,2,6,508,8,924,21,2.333333,6
"3228",8,8,744,22,2,6,508,8,952,22,2.333333,6
"3229",8,8,749,23,2,6,508,8,978,23,2.333333,6
"3230",8,8,790,24,2,6,508,8,912,24,2.333333,6
"3231",8,8,736,25,2,6,508,8,864,25,2.333333,6
"3232",8,8,836,1,2,7,508,8,795,1,2.333333,7
"3233",8,8,810,2,2,7,508,8,818,2,2.333333,7
"3234",8,8,820,3,2,7,508,8,811,3,2.333333,7
"3235",8,8,828,4,2,7,508,8,884,4,2.333333,7
"3236",8,8,794,5,2,7,508,8,904,5,2.333333,7
"3237",8,8,778,6,2,7,508,8,904,6,2.333333,7
"3238",8,8,789,7,2,7,508,8,912,7,2.333333,7
"3239",8,8,767,8,2,7,508,8,888,8,2.333333,7
"3240",8,8,698,9,2,7,508,8,898,9,2.333333,7
"3241",8,8,646,10,2,7,508,8,874,10,2.333333,7
"3242",8,8,646.6667,11,2,7,508,8,881,11,2.333333,7
"3243",8,8,774,12,2,7,508,8,868,12,2.333333,7
"3244",8,8,854,13,2,7,508,8,854,13,2.333333,7
"3245",8,8,802,14,2,7,508,8,821,14,2.333333,7
"3246",8,8,809,15,2,7,508,8,798,15,2.333333,7
"3247",8,8,804,16,2,7,508,8,799,16,2.333333,7
"3248",8,8,780,17,2,7,508,8,842,17,2.333333,7
"3249",8,8,722,18,2,7,508,8,862,18,2.333333,7
"3250",8,8,661,19,2,7,508,8,863,19,2.333333,7
"3251",8,8,730,20,2,7,508,8,802,20,2.333333,7
"3252",8,8,805,21,2,7,508,8,733,21,2.333333,7
"3253",8,8,814,22,2,7,508,8,774,22,2.333333,7
"3254",8,8,757,23,2,7,508,8,916,23,2.333333,7
"3255",8,8,688,24,2,7,508,8,870,24,2.333333,7
"3256",8,8,644,25,2,7,508,8,916,25,2.333333,7
"3257",8,8,802,26,2,7,508,8,898,26,2.333333,7
"3258",8,8,803,27,2,7,508,8,863,27,2.333333,7
"3259",8,8,742,28,2,7,508,8,888,28,2.333333,7
"3260",8,8,735,29,2,7,508,8,964,29,2.333333,7
"3261",8,8,728,30,2,7,508,8,960,30,2.333333,7
"3262",8,8,693,31,2,7,508,8,900,31,2.333333,7
"3263",8,8,662,32,2,7,508,8,931,32,2.333333,7
"3264",8,8,715,33,2,7,508,8,874,33,2.333333,7
"3265",8,8,695,34,2,7,508,8,854,34,2.333333,7
"3266",8,8,732,35,2,7,508,8,884,35,2.333333,7
"3267",8,8,728,36,2,7,508,8,919,36,2.333333,7
"3268",8,8,687,37,2,7,508,8,882,37,2.333333,7
"3269",8,8,699,38,2,7,508,8,844,38,2.333333,7
"3270",8,8,673,39,2,7,508,8,819,39,2.333333,7
"3271",8,8,709,40,2,7,508,8,870,40,2.333333,7
"3272",8,8,728,41,2,7,508,8,880,41,2.333333,7
"3273",8,8,747,42,2,7,508,8,863,42,2.333333,7
"3274",8,8,738,43,2,7,508,8,836,43,2.333333,7
"3275",8,8,654,44,2,7,508,8,842,44,2.333333,7
"3276",8,8,644,45,2,7,508,8,912,45,2.333333,7
"3277",8,8,659,46,2,7,508,8,920,46,2.333333,7
"3278",8,8,698,47,2,7,508,8,842,47,2.333333,7
"3279",8,8,684,48,2,7,508,8,799,48,2.333333,7
"3280",8,8,693,49,2,7,508,8,802,49,2.333333,7
"3281",8,8,761,50,2,7,508,8,908,50,2.333333,7
"3282",8,8,798,51,2,7,508,8,1052,51,2.333333,7
"3283",8,8,751,52,2,7,508,8,922,52,2.333333,7
"3284",8,8,699,53,2,7,508,8,854,53,2.333333,7
"3285",8,8,644,54,2,7,508,8,870,54,2.333333,7
"3286",8,8,694,55,2,7,508,8,888,55,2.333333,7
"3287",8,8,715,56,2,7,508,8,894,56,2.333333,7
"3288",8,8,750,57,2,7,508,8,894,57,2.333333,7
"3289",8,8,774,58,2,7,508,8,852,58,2.333333,7
"3290",8,8,728,59,2,7,508,8,848,59,2.333333,7
"3291",8,8,679,60,2,7,508,8,843,60,2.333333,7
"3292",8,8,678,61,2,7,508,8,856,61,2.333333,7
"3293",8,8,762,62,2,7,508,8,866,62,2.333333,7
"3294",8,8,726,63,2,7,508,8,856,63,2.333333,7
"3295",8,8,770,64,2,7,508,8,822,64,2.333333,7
"3296",8,8,689,65,2,7,508,8,845,65,2.333333,7
"3297",8,8,696,66,2,7,508,8,840,66,2.333333,7
"3298",8,8,769,67,2,7,508,8,858,67,2.333333,7
"3299",8,8,705,68,2,7,508,8,803,68,2.333333,7
"3300",8,8,786,69,2,7,508,8,856,69,2.333333,7
"3301",8,8,783,70,2,7,508,8,884,70,2.333333,7
"3302",8,8,734,71,2,7,508,8,855,71,2.333333,7
"3303",8,8,651,72,2,7,508,8,850,72,2.333333,7
"3304",8,8,665,73,2,7,508,8,854,73,2.333333,7
"3305",8,8,756,74,2,7,508,8,853,74,2.333333,7
"3306",8,8,671,75,2,7,508,8,862,75,2.333333,7
"3307",8,8,731,76,2,7,508,8,908,76,2.333333,7
"3308",8,8,715,77,2,7,508,8,915,77,2.333333,7
"3309",8,8,676,78,2,7,508,8,904,78,2.333333,7
"3310",8,8,712,79,2,7,508,8,862,79,2.333333,7
"3311",8,8,768,80,2,7,508,8,872,80,2.333333,7
"3312",8,8,754,81,2,7,508,8,878,81,2.333333,7
"3313",8,8,712,82,2,7,508,8,922,82,2.333333,7
"3314",8,8,659,83,2,7,508,8,918,83,2.333333,7
"3315",8,8,676,84,2,7,508,8,872,84,2.333333,7
"3316",8,8,742,85,2,7,508,8,855,85,2.333333,7
"3317",8,8,784,86,2,7,508,8,848,86,2.333333,7
"3318",8,8,734,87,2,7,508,8,876,87,2.333333,7
"3319",8,8,734,88,2,7,508,8,890,88,2.333333,7
"3320",8,8,750,89,2,7,508,8,869,89,2.333333,7
"3321",8,8,711,90,2,7,508,8,846,90,2.333333,7
"3322",8,8,648,91,2,7,508,8,856,91,2.333333,7
"3323",8,8,725,92,2,7,508,8,872,92,2.333333,7
"3324",8,8,752,93,2,7,508,8,868,93,2.333333,7
"3325",8,8,679,94,2,7,508,8,870,94,2.333333,7
"3326",8,8,700,95,2,7,508,8,855,95,2.333333,7
"3327",8,8,653,96,2,7,508,8,868,96,2.333333,7
"3328",8,8,706,97,2,7,508,8,906,97,2.333333,7
"3329",8,8,694,98,2,7,508,8,944,98,2.333333,7
"3330",8,8,722,99,2,7,508,8,909,99,2.333333,7
"3331",8,8,647,100,2,7,508,8,870,100,2.333333,7
"3332",8,8,832,101,2,7,508,8,840,101,2.333333,7
"3333",8,8,799,102,2,7,508,8,863,102,2.333333,7
"3334",8,8,784,103,2,7,508,8,916,103,2.333333,7
"3335",8,8,797,104,2,7,508,8,944,104,2.333333,7
"3336",8,8,790,105,2,7,508,8,910,105,2.333333,7
"3337",8,8,773,106,2,7,508,8,872,106,2.333333,7
"3338",8,8,733,107,2,7,508,8,840,107,2.333333,7
"3339",8,8,646,108,2,7,508,8,818,108,2.333333,7
"3340",8,8,713,109,2,7,508,8,851,109,2.333333,7
"3341",8,8,740,110,2,7,508,8,851,110,2.333333,7
"3342",8,8,691,111,2,7,508,8,838,111,2.333333,7
"3343",8,8,715,112,2,7,508,8,853,112,2.333333,7
"3344",8,8,700,113,2,7,508,8,876,113,2.333333,7
"3345",8,8,630,114,2,7,508,8,862,114,2.333333,7
"3346",8,8,710,115,2,7,508,8,840,115,2.333333,7
"3347",8,8,740,116,2,7,508,8,840,116,2.333333,7
"3348",8,8,754,117,2,7,508,8,948,117,2.333333,7
"3349",8,8,749,118,2,7,508,8,896,118,2.333333,7
"3350",8,8,739,119,2,7,508,8,938,119,2.333333,7
"3351",8,8,722,120,2,7,508,8,889,120,2.333333,7
"3352",8,8,734,121,2,7,508,8,916,121,2.333333,7
"3353",8,8,765,122,2,7,508,8,882,122,2.333333,7
"3354",8,8,780,123,2,7,508,8,827,123,2.333333,7
"3355",508,8,1024,1,2.333333,3,8,8,766,1,2,3
"3356",508,8,926,2,2.333333,3,8,8,810,2,2,3
"3357",508,8,834,3,2.333333,3,8,8,821,3,2,3
"3358",508,8,819,4,2.333333,3,8,8,825,4,2,3
"3359",508,8,1006,5,2.333333,3,8,8,830,5,2,3
"3360",508,8,1026,6,2.333333,3,8,8,810,6,2,3
"3361",508,8,928,7,2.333333,3,8,8,824,7,2,3
"3362",508,8,928,8,2.333333,3,8,8,839,8,2,3
"3363",508,8,836,9,2.333333,3,8,8,826,9,2,3
"3364",508,8,850,10,2.333333,3,8,8,844,10,2,3
"3365",508,8,944,11,2.333333,3,8,8,800,11,2,3
"3366",508,8,894,12,2.333333,3,8,8,756,12,2,3
"3367",508,8,884,13,2.333333,3,8,8,750,13,2,3
"3368",508,8,882,14,2.333333,3,8,8,710,14,2,3
"3369",508,8,872,15,2.333333,3,8,8,675,15,2,3
"3370",508,8,836,16,2.333333,3,8,8,784,16,2,3
"3371",508,8,786,17,2.333333,3,8,8,789,17,2,3
"3372",508,8,740,18,2.333333,3,8,8,808,18,2,3
"3373",508,8,700,19,2.333333,3,8,8,770,19,2,3
"3374",508,8,950,20,2.333333,3,8,8,698,20,2,3
"3375",508,8,932,21,2.333333,3,8,8,746,21,2,3
"3376",508,8,900,22,2.333333,3,8,8,802,22,2,3
"3377",508,8,822,23,2.333333,3,8,8,749,23,2,3
"3378",508,8,880,24,2.333333,3,8,8,663,24,2,3
"3379",508,8,901,25,2.333333,3,8,8,690,25,2,3
"3380",508,8,892,26,2.333333,3,8,8,693,26,2,3
"3381",508,8,888,27,2.333333,3,8,8,665,27,2,3
"3382",508,8,940,28,2.333333,3,8,8,653,28,2,3
"3383",508,8,940,29,2.333333,3,8,8,744,29,2,3
"3384",508,8,944,30,2.333333,3,8,8,775,30,2,3
"3385",508,8,952,31,2.333333,3,8,8,712,31,2,3
"3386",508,8,888,32,2.333333,3,8,8,667,32,2,3
"3387",508,8,862,33,2.333333,3,8,8,661,33,2,3
"3388",508,8,800,34,2.333333,3,8,8,642,34,2,3
"3389",508,8,748,35,2.333333,3,8,8,627,35,2,3
"3390",508,8,731,36,2.333333,3,8,8,676,36,2,3
"3391",508,8,744,37,2.333333,3,8,8,677,37,2,3
"3392",508,8,780,38,2.333333,3,8,8,701,38,2,3
"3393",508,8,747,39,2.333333,3,8,8,655,39,2,3
"3394",508,8,716,40,2.333333,3,8,8,614,40,2,3
"3395",508,8,794,41,2.333333,3,8,8,724,41,2,3
"3396",508,8,1044,42,2.333333,3,8,8,842,42,2,3
"3397",508,8,918,43,2.333333,3,8,8,801,43,2,3
"3398",508,8,890,44,2.333333,3,8,8,816,44,2,3
"3399",508,8,890,45,2.333333,3,8,8,822,45,2,3
"3400",508,8,872,46,2.333333,3,8,8,792,46,2,3
"3401",508,8,884,47,2.333333,3,8,8,635,47,2,3
"3402",508,8,902,48,2.333333,3,8,8,720,48,2,3
"3403",508,8,906,49,2.333333,3,8,8,735,49,2,3
"3404",508,8,882,50,2.333333,3,8,8,730,50,2,3
"3405",508,8,835,51,2.333333,3,8,8,766,51,2,3
"3406",508,8,824,52,2.333333,3,8,8,697,52,2,3
"3407",508,8,844,53,2.333333,3,8,8,672,53,2,3
"3408",508,8,852,54,2.333333,3,8,8,686,54,2,3
"3409",508,8,838,55,2.333333,3,8,8,709,55,2,3
"3410",508,8,912,56,2.333333,3,8,8,685,56,2,3
"3411",508,8,847,57,2.333333,3,8,8,744,57,2,3
"3412",508,8,854,58,2.333333,3,8,8,725,58,2,3
"3413",508,8,824,59,2.333333,3,8,8,651,59,2,3
"3414",508,8,803,60,2.333333,3,8,8,704,60,2,3
"3415",508,8,798,61,2.333333,3,8,8,715,61,2,3
"3416",508,8,783,62,2.333333,3,8,8,662,62,2,3
"3417",508,8,806,63,2.333333,3,8,8,775,63,2,3
"3418",508,8,822,64,2.333333,3,8,8,838,64,2,3
"3419",508,8,838,65,2.333333,3,8,8,762,65,2,3
"3420",508,8,852,66,2.333333,3,8,8,780,66,2,3
"3421",508,8,872,67,2.333333,3,8,8,716,67,2,3
"3422",508,8,866,68,2.333333,3,8,8,692,68,2,3
"3423",508,8,918,69,2.333333,3,8,8,637,69,2,3
"3424",508,8,922,70,2.333333,3,8,8,676,70,2,3
"3425",508,8,908,71,2.333333,3,8,8,781,71,2,3
"3426",508,8,862,72,2.333333,3,8,8,793,72,2,3
"3427",508,8,830,73,2.333333,3,8,8,691,73,2,3
"3428",508,8,825,74,2.333333,3,8,8,770,74,2,3
"3429",508,8,812,75,2.333333,3,8,8,770,75,2,3
"3430",508,8,808,76,2.333333,3,8,8,705,76,2,3
"3431",508,8,828,77,2.333333,3,8,8,665,77,2,3
"3432",508,8,827,78,2.333333,3,8,8,668,78,2,3
"3433",508,8,824,79,2.333333,3,8,8,610,79,2,3
"3434",508,8,836,80,2.333333,3,8,8,604.6667,80,2,3
"3435",508,8,811,81,2.333333,3,8,8,720,81,2,3
"3436",508,8,769,82,2.333333,3,8,8,844,82,2,3
"3437",508,8,739,83,2.333333,3,8,8,812,83,2,3
"3438",508,8,736,84,2.333333,3,8,8,812,84,2,3
"3439",508,8,776,85,2.333333,3,8,8,802,85,2,3
"3440",508,8,779,86,2.333333,3,8,8,826,86,2,3
"3441",508,8,822,87,2.333333,3,8,8,824,87,2,3
"3442",508,8,878,88,2.333333,3,8,8,785,88,2,3
"3443",508,8,838,89,2.333333,3,8,8,692,89,2,3
"3444",508,8,789,90,2.333333,3,8,8,770,90,2,3
"3445",508,8,804,91,2.333333,3,8,8,791,91,2,3
"3446",508,8,820,92,2.333333,3,8,8,770,92,2,3
"3447",508,8,756,1,2.333333,4,8,8,667,1,2,4
"3448",508,8,861,2,2.333333,4,8,8,809,2,2,4
"3449",508,8,862,3,2.333333,4,8,8,784,3,2,4
"3450",508,8,928,4,2.333333,4,8,8,760,4,2,4
"3451",508,8,914,5,2.333333,4,8,8,696,5,2,4
